source_file,task_id,prompt,code,test_imports,test_list,gpt_result
Benchmark Questions Verification V2.ipynb,261,2 つのタプルを受け取り、指定されたタプルに対して要素ごとに数学的な除算演算を実行する関数を作成します。,"def division_elements(test_tup1, test_tup2):
  res = tuple(ele1 // ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res) ",[],"['assert division_elements((10, 4, 6, 9),(5, 2, 3, 3)) == (2, 2, 2, 3)', 'assert division_elements((12, 6, 8, 16),(6, 3, 4, 4)) == (2, 2, 2, 4)', 'assert division_elements((20, 14, 36, 18),(5, 7, 6, 9)) == (4, 2, 6, 2)']","def divide_tuples(tuple1, tuple2):
    divided_tuple = ()
    for i in range(len(tuple1)):
        divided_tuple += (tuple1[i] / tuple2[i],)
    return divided_tuple"
Benchmark Questions Verification V2.ipynb,262,リストと整数 L を受け取り、指定されたリストをリストの最初の部分の長さが L となる 2 つの部分に分割し、結果のリストをタプルで返す関数を作成します。,"def split_two_parts(list1, L):
    return list1[:L], list1[L:]",[],"['assert split_two_parts([1,1,2,3,4,4,5,1],3)==([1, 1, 2], [3, 4, 4, 5, 1])', ""assert split_two_parts(['a', 'b', 'c', 'd'],2)==(['a', 'b'], ['c', 'd'])"", ""assert split_two_parts(['p', 'y', 't', 'h', 'o', 'n'],4)==(['p', 'y', 't', 'h'], ['o', 'n'])""]","def split_list(lst, L):
    first_part = lst[:L]
    second_part = lst[L:]
    return (first_part, second_part)"
Benchmark Questions Verification V2.ipynb,264,犬の年齢を犬の年齢で計算する関数を作成します。,"def dog_age(h_age):
 if h_age < 0:
 	exit()
 elif h_age <= 2:
	 d_age = h_age * 10.5
 else:
	 d_age = 21 + (h_age - 2)*4
 return d_age",[],"['assert dog_age(12)==61', 'assert dog_age(15)==73', 'assert dog_age(24)==109']","def calculate_dog_age(dog_age):
    if dog_age <= 2:
        human_age = dog_age * 10
    else:
        human_age = 20 + (dog_age - 2) * 5
    return human_age"
Benchmark Questions Verification V2.ipynb,265,リストと整数 n を受け取り、リストを n 番目の要素ごとに分割し、結果のリストのリストを返す関数を作成します。,"def list_split(S, step):
    return [S[i::step] for i in range(step)]",[],"[""assert list_split(['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n'],3)==[['a', 'd', 'g', 'j', 'm'], ['b', 'e', 'h', 'k', 'n'], ['c', 'f', 'i', 'l']]"", 'assert list_split([1,2,3,4,5,6,7,8,9,10,11,12,13,14],3)==[[1,4,7,10,13], [2,5,8,11,14], [3,6,9,12]]', ""assert list_split(['python','java','C','C++','DBMS','SQL'],2)==[['python', 'C', 'DBMS'], ['java', 'C++', 'SQL']]""]","def split_list(lst, n):
    split_lst = []
    for i in range(0, len(lst), n):
        split_lst.append(lst[i:i+n])
    return split_lst"
Benchmark Questions Verification V2.ipynb,266,立方体の辺の長さを指定して、その側表面積を求める関数を作成します。,"def lateralsurface_cube(l):
  LSA = 4 * (l * l)
  return LSA",[],"['assert lateralsurface_cube(5)==100', 'assert lateralsurface_cube(9)==324', 'assert lateralsurface_cube(10)==400']","def calculate_surface_area(side_length):
    surface_area = 6 * side_length**2
    return surface_area"
Benchmark Questions Verification V2.ipynb,267,整数 n を受け取り、最初の n 個の奇数自然数の二乗和を返す Python 関数を作成します。,"def square_Sum(n):  
    return int(n*(4*n*n-1)/3) ",[],"['assert square_Sum(2) == 10', 'assert square_Sum(3) == 35', 'assert square_Sum(4) == 84']","def sum_of_squared_odd_numbers(n):
    sum = 0
    for i in range(1, 2*n, 2):
        sum += i**2
    return sum"
Benchmark Questions Verification V2.ipynb,268,n 番目の星の番号を見つける関数を作成します。,"def find_star_num(n): 
	return (6 * n * (n - 1) + 1) ",[],"['assert find_star_num(3) == 37', 'assert find_star_num(4) == 73', 'assert find_star_num(5) == 121']","def find_star_index(n):
    star_indices = [… ← indices of all the stars …]
    return star_indices[n]"
Benchmark Questions Verification V2.ipynb,269,文字の ASCII 値を見つける関数を作成します。,"def ascii_value(k):
  ch=k
  return ord(ch)",[],"[""assert ascii_value('A')==65"", ""assert ascii_value('R')==82"", ""assert ascii_value('S')==83""]","def find_ascii_value(character):
    return ord(character)"
Benchmark Questions Verification V2.ipynb,270,リストの偶数位置にある偶数の合計を求める Python 関数を作成します。,"def sum_even_and_even_index(arr):  
    i = 0
    sum = 0
    for i in range(0, len(arr),2): 
        if (arr[i] % 2 == 0) : 
            sum += arr[i]  
    return sum",[],"['assert sum_even_and_even_index([5, 6, 12, 1, 18, 8]) == 30', 'assert sum_even_and_even_index([3, 20, 17, 9, 2, 10, 18, 13, 6, 18]) == 26', 'assert sum_even_and_even_index([5, 6, 12, 1]) == 12']","def sum_even_numbers(numbers):
    sum_even = 0
    for i in range(1, len(numbers), 2):
        if numbers[i] % 2 == 0:
            sum_even += numbers[i]
    return sum_even"
Benchmark Questions Verification V2.ipynb,271,整数 n を受け取り、最初の n 個の偶数自然数の 5 乗の合計を求める Python 関数を作成します。,"def even_Power_Sum(n): 
    sum = 0; 
    for i in range(1,n+1): 
        j = 2*i; 
        sum = sum + (j*j*j*j*j); 
    return sum; ",[],"['assert even_Power_Sum(2) == 1056', 'assert even_Power_Sum(3) == 8832', 'assert even_Power_Sum(1) == 32']","def sum_of_even_powered(n):
    sum = 0
    for i in range(2, 2*n+1, 2):
        sum += i**5
    return sum"
Benchmark Questions Verification V2.ipynb,272,タプルのリストを受け取り、各タプルの後部要素を含むリストを返す関数を作成します。,"def rear_extract(test_list):
  res = [lis[-1] for lis in test_list]
  return (res) ",[],"[""assert rear_extract([(1, 'Rash', 21), (2, 'Varsha', 20), (3, 'Kil', 19)]) == [21, 20, 19]"", ""assert rear_extract([(1, 'Sai', 36), (2, 'Ayesha', 25), (3, 'Salman', 45)]) == [36, 25, 45]"", ""assert rear_extract([(1, 'Sudeep', 14), (2, 'Vandana', 36), (3, 'Dawood', 56)]) == [14, 36, 56]""]","def get_last_elements(tuples):
    last_elements = []
    for tpl in tuples:
        last_elements.append(tpl[-1])
    return last_elements"
Benchmark Questions Verification V2.ipynb,273,2 つのタプルを受け取り、最初のタプルの要素から同じインデックスを持つ 2 番目のタプルの要素を減算する関数を作成します。,"def substract_elements(test_tup1, test_tup2):
  res = tuple(map(lambda i, j: i - j, test_tup1, test_tup2))
  return (res) ",[],"['assert substract_elements((10, 4, 5), (2, 5, 18)) == (8, -1, -13)', 'assert substract_elements((11, 2, 3), (24, 45 ,16)) == (-13, -43, -13)', 'assert substract_elements((7, 18, 9), (10, 11, 12)) == (-3, 7, -3)']","def subtract_tuples(tuple1, tuple2):
    subtracted_tuple = ()
    for i in range(len(tuple1)):
        subtracted_tuple += (tuple1[i] - tuple2[i],)
    return subtracted_tuple"
Benchmark Questions Verification V2.ipynb,274,正の整数 n を受け取り、偶数のインデックス二項係数の合計を求める Python 関数を作成します。,"import math  
def even_binomial_Coeff_Sum( n): 
    return (1 << (n - 1)) ",[],"['assert even_binomial_Coeff_Sum(4) == 8', 'assert even_binomial_Coeff_Sum(6) == 32', 'assert even_binomial_Coeff_Sum(2) == 2']","def sum_even_indexed_coefficients(n):
    sum_even = 0
    for i in range(n + 1):
        if i % 2 == 0:
            coefficient = math.comb(n, i)
            sum_even += coefficient
    return sum_even"
Benchmark Questions Verification V2.ipynb,276,円柱の半径と高さを受け取り、その体積を返す関数を作成します。,"def volume_cylinder(r,h):
  volume=3.1415*r*r*h
  return volume",['import math'],"['assert math.isclose(volume_cylinder(10,5), 1570.7500000000002, rel_tol=0.001)', 'assert math.isclose(volume_cylinder(4,5), 251.32000000000002, rel_tol=0.001)', 'assert math.isclose(volume_cylinder(4,10), 502.64000000000004, rel_tol=0.001)']","def calculate_cylinder_volume(radius, height):
    volume = math.pi * radius**2 * height
    return volume"
Benchmark Questions Verification V2.ipynb,277,辞書と整数 n を受け取り、値が n 以上のエントリのみを含むように辞書をフィルタリングする関数を作成します。,"def dict_filter(dict,n):
 result = {key:value for (key, value) in dict.items() if value >=n}
 return result",[],"[""assert dict_filter({'Cierra Vega': 175, 'Alden Cantrell': 180, 'Kierra Gentry': 165, 'Pierre Cox': 190},170)=={'Cierra Vega': 175, 'Alden Cantrell': 180, 'Pierre Cox': 190}"", ""assert dict_filter({'Cierra Vega': 175, 'Alden Cantrell': 180, 'Kierra Gentry': 165, 'Pierre Cox': 190},180)=={ 'Alden Cantrell': 180, 'Pierre Cox': 190}"", ""assert dict_filter({'Cierra Vega': 175, 'Alden Cantrell': 180, 'Kierra Gentry': 165, 'Pierre Cox': 190},190)=={ 'Pierre Cox': 190}""]","def filter_dictionary(dictionary, n):
    filtered_dictionary = {}
    for key, value in dictionary.items():
        if value >= n:
            filtered_dictionary[key] = value
    return filtered_dictionary"
Benchmark Questions Verification V2.ipynb,278,指定されたタプル内のタプル要素の前に出現する要素の数を見つける関数を作成します。,"def count_first_elements(test_tup):
  for count, ele in enumerate(test_tup):
    if isinstance(ele, tuple):
      break
  return (count) ",[],"['assert count_first_elements((1, 5, 7, (4, 6), 10) ) == 3', 'assert count_first_elements((2, 9, (5, 7), 11) ) == 2', 'assert count_first_elements((11, 15, 5, 8, (2, 3), 8) ) == 4']","def count_occurrences(tuples, element):
    count = 0
    for tpl in tuples:
        if element in tpl:
            break
        count += 1
    return count"
Benchmark Questions Verification V2.ipynb,279,n番目の10角数を見つける関数を作成します。,"def is_num_decagonal(n): 
	return 4 * n * n - 3 * n ",[],"['assert is_num_decagonal(3) == 27', 'assert is_num_decagonal(7) == 175', 'assert is_num_decagonal(10) == 370']","def décimal n):
    if n == 1:
        return 1
    else:
        return n * 10 + décimal n- 1)"
Benchmark Questions Verification V2.ipynb,280,配列と要素を受け取り、要素が配列内にあるかどうかを示すブール値と要素のインデックス位置 (要素が見つからない場合は -1) を含むタプルを返す関数を作成します。,"def sequential_search(dlist, item):
    pos = 0
    found = False
    while pos < len(dlist) and not found:
        if dlist[pos] == item:
            found = True
        else:
            pos = pos + 1
    return found, pos",[],"['assert sequential_search([11,23,58,31,56,77,43,12,65,19],31) == (True, 3)', 'assert sequential_search([12, 32, 45, 62, 35, 47, 44, 61],61) == (True, 7)', 'assert sequential_search([9, 10, 17, 19, 22, 39, 48, 56],48) == (True, 6)']","def find_element(arr, element):
    if element in arr:
        return (True, arr.index(element))
    else:
        return (False, -1)"
Benchmark Questions Verification V2.ipynb,281,指定されたリストの要素が一意であるかどうかを確認する Python 関数を作成します。,"def all_unique(test_list):
    if len(test_list) > len(set(test_list)):
        return False
    return True",[],"['assert all_unique([1,2,3]) == True', 'assert all_unique([1,2,1,2]) == False', 'assert all_unique([1,2,3,4,5]) == True']","def is_unique(lst):
    return len(lst) == len(set(lst))"
Benchmark Questions Verification V2.ipynb,282,2 つのリストを要素ごとに減算する関数を作成します。,"def sub_list(nums1,nums2):
  result = map(lambda x, y: x - y, nums1, nums2)
  return list(result)",[],"['assert sub_list([1, 2, 3],[4,5,6])==[-3,-3,-3]', 'assert sub_list([1,2],[3,4])==[-2,-2]', 'assert sub_list([90,120],[50,70])==[40,50]']","def subtract_lists(list1, list2):
    result = []
    for num1, num2 in zip(list1, list2):
        result.append(num1 - num2)
    return result"
Benchmark Questions Verification V2.ipynb,283,整数を受け取る Python 関数を作成し、整数内の各桁の頻度がその桁自体以下であるかどうかを確認します。,"def validate(n): 
    for i in range(10): 
        temp = n;  
        count = 0; 
        while (temp): 
            if (temp % 10 == i): 
                count+=1;  
            if (count > i): 
                return False
            temp //= 10; 
    return True",[],"['assert validate(1234) == True', 'assert validate(51241) == False', 'assert validate(321) == True']","def is_frequency_followed(num):
    # Convert the number to a string
    num_str = str(num)
    
    # Iterate through each digit in the number
    for i in range(len(num_str)):
        # Get the frequency of the current digit
        frequency = num_str.count(str(i))
        
        # Check if the frequency is greater than the current digit
        if frequency > i:
            return False
    
    # If all frequencies are valid, return True
    return True"
Benchmark Questions Verification V2.ipynb,284,リストと要素を受け取り、リスト内のすべての項目が指定された要素と等しいかどうかを確認する関数を作成します。,"def check_element(list,element):
  check_element=all(v== element for v in list)
  return check_element",[],"['assert check_element([""green"", ""orange"", ""black"", ""white""],\'blue\')==False', 'assert check_element([1,2,3,4],7)==False', 'assert check_element([""green"", ""green"", ""green"", ""green""],\'green\')==True']","def is_all_elements_equal(lst, element):
    for item in lst:
        if item != element:
            return False
    return True"
Benchmark Questions Verification V2.ipynb,285,文字列に「a」文字とそれに続く 2 つまたは 3 つの「b」文字が含まれているかどうかを確認する関数を作成します。,"import re
def text_match_two_three(text):
        patterns = 'ab{2,3}'
        if re.search(patterns,  text):
                return True
        else:
                return False",[],"['assert text_match_two_three(""ac"")==(False)', 'assert text_match_two_three(""dc"")==(False)', 'assert text_match_two_three(""abbbba"")==(True)']","def contains_a_followed_by_b(string):
    pattern = r'a(b{2,3})'
    match = re.search(pattern, string)
    return match is not None"
Benchmark Questions Verification V2.ipynb,286,指定された配列を k 回繰り返すことによって形成される、変更された配列内の連続する配列の最大合計を見つける関数を作成します。,"def max_sub_array_sum_repeated(a, n, k): 
	max_so_far = -2147483648
	max_ending_here = 0
	for i in range(n*k): 
		max_ending_here = max_ending_here + a[i%n] 
		if (max_so_far < max_ending_here): 
			max_so_far = max_ending_here 
		if (max_ending_here < 0): 
			max_ending_here = 0
	return max_so_far",[],"['assert max_sub_array_sum_repeated([10, 20, -30, -1], 4, 3) == 30', 'assert max_sub_array_sum_repeated([-1, 10, 20], 3, 2) == 59', 'assert max_sub_array_sum_repeated([-1, -2, -3], 3, 3) == -1']","def max_subarray_sum(arr, k):
    if k > len(arr):
        return None"
Benchmark Questions Verification V2.ipynb,287,整数 n を受け取り、最初の n 個の偶数自然数の二乗和を返す Python 関数を作成します。,"def square_Sum(n):  
    return int(2*n*(n+1)*(2*n+1)/3)",[],"['assert square_Sum(2) == 20', 'assert square_Sum(3) == 56', 'assert square_Sum(4) == 120']","def sum_of_squared_even_numbers(n):
    sum = 0
    for i in range(2, n*2+1, 2):
        sum += i**2
    return sum"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,290,リストのリストから最大長のリストを見つける関数を作成します。,"def max_length(list1):
    max_length = max(len(x) for x in  list1 )  
    max_list = max((x) for x in   list1)
    return(max_length, max_list)",[],"['assert max_length([[0], [1, 3], [5, 7], [9, 11], [13, 15, 17]])==(3, [13, 15, 17])', 'assert max_length([[1], [5, 7], [10, 12, 14,15]])==(4, [10, 12, 14,15])', 'assert max_length([[5], [15,20,25]])==(3, [15,20,25])']","def find_largest_list(lst):
    largest_list = lst[0]
    for sublist in lst:
        if len(sublist) > len(largest_list):
            largest_list = sublist
    return largest_list"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,291,n 個の柱と k 色の指定されたフェンスについて、最大 2 つの隣接する柱が同じ色になるようにフェンスをペイントする方法の数を調べる関数を作成します。,"def count_no_of_ways(n, k): 
	dp = [0] * (n + 1) 
	total = k 
	mod = 1000000007
	dp[1] = k 
	dp[2] = k * k	 
	for i in range(3,n+1): 
		dp[i] = ((k - 1) * (dp[i - 1] + dp[i - 2])) % mod 
	return dp[n]",[],"['assert count_no_of_ways(2, 4) == 16', 'assert count_no_of_ways(3, 2) == 6', 'assert count_no_of_ways(4, 4) == 228']","def count_painted_fences(n, k):
    # Base cases
    if n == 1:
        return k
    if n == 2:
        return k * k
    
    # Initialize the counts for the first two fences
    prev_count = k
    current_count = k * k
    
    # Calculate the count for each subsequent fence
    for i in range(3, n + 1):
        # The count for the current fence depends on the counts for the previous two fences
        count = (k - 1) * (prev_count + current_count)
        
        # Update the counts for the previous two fences
        prev_count = current_count
        current_count = count
    
    # Return the count for the last fence
    return current_count"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,292,2 つの数値の商 (最も近い整数に切り捨てられる) を求める Python 関数を作成します。,"def find(n,m):  
    q = n//m 
    return (q)",[],"['assert find(10,3) == 3', 'assert find(4,2) == 2', 'assert find(20,5) == 4']","def divide_and_round_down(a, b):
    return a // b"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,293,直角三角形の 3 番目の辺を求める関数を作成します。,"import math
def otherside_rightangle(w,h):
  s=math.sqrt((w*w)+(h*h))
  return s",[],"['assert otherside_rightangle(7,8)==10.63014581273465', 'assert otherside_rightangle(3,4)==5', 'assert otherside_rightangle(7,15)==16.55294535724685']","def calculate_third_side(side1, side2, angle):
    # Convert the angle from degrees to radians
    angle_rad = math.radians(angle)
    
    # Calculate the length of the third side using the Law of Cosines
    side3 = math.sqrt(side1**2 + side2**2 - 2 * side1 * side2 * math.cos(angle_rad))
    
    return side3"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,294,指定された異種リストの最大値を見つける関数を作成します。,"def max_val(listval):
     max_val = max(i for i in listval if isinstance(i, int)) 
     return(max_val)",[],"[""assert max_val(['Python', 3, 2, 4, 5, 'version'])==5"", ""assert max_val(['Python', 15, 20, 25])==25"", ""assert max_val(['Python', 30, 20, 40, 50, 'version'])==50""]","def find_maximum_value(values):
    maximum_value = None
    for value in values:
        if type(value) == list:
            nested_maximum = find_maximum_value(value)
            if nested_maximum is not None:
                if maximum_value is None or nested_maximum > maximum_value:
                    maximum_value = nested_maximum
        else:
            if maximum_value is None or value > maximum_value:
                maximum_value = value
    return maximum_value"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,295,数値のすべての約数の合計を返す関数を作成します。,"def sum_div(number):
    divisors = [1]
    for i in range(2, number):
        if (number % i)==0:
            divisors.append(i)
    return sum(divisors)",[],"['assert sum_div(8)==7', 'assert sum_div(12)==16', 'assert sum_div(7)==1']","def sum_of_divisors(n):
    divisors = []
    for i in range(1, n+1):
        if n % i == 0:
            divisors.append(i)
    return sum(divisors)"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,296,配列内の反転をカウントする Python 関数を作成します。,"def get_Inv_Count(arr): 
    inv_count = 0
    for i in range(len(arr)): 
        for j in range(i + 1, len(arr)): 
            if (arr[i] > arr[j]): 
                inv_count += 1
    return inv_count ",[],"['assert get_Inv_Count([1,20,6,4,5]) == 5', 'assert get_Inv_Count([1,2,1]) == 1', 'assert get_Inv_Count([1,2,5,6,1]) == 3']","def count_reversals(array):
    count = 0
    sorted_array = sorted(array)
    while array != sorted_array:
        for i in range(len(array) - 1):
            if array[i] > array[i+1]:
                array[i], array[i+1] = array[i+1], array[i]
                count += 1
    return count"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,297,指定されたネストされたリスト構造を平坦化する関数を作成します。,"def flatten_list(list1):
    result_list = []
    if not list1: return result_list
    stack = [list(list1)]
    while stack:
        c_num = stack.pop()
        next = c_num.pop()
        if c_num: stack.append(c_num)
        if isinstance(next, list):
            if next: stack.append(list(next))
        else: result_list.append(next)
    result_list.reverse()
    return result_list ",[],"['assert flatten_list([0, 10, [20, 30], 40, 50, [60, 70, 80], [90, 100, 110, 120]])==[0, 10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120]', 'assert flatten_list([[10, 20], [40], [30, 56, 25], [10, 20], [33], [40]])==[10, 20, 40, 30, 56, 25, 10, 20, 33, 40]', 'assert flatten_list([[1,2,3], [4,5,6], [10,11,12], [7,8,9]])==[1, 2, 3, 4, 5, 6, 10, 11, 12, 7, 8, 9]']","def flatten_list(lst):
    flattened_lst = []
    for item in lst:
        if isinstance(item, list):
            flattened_lst.extend(flatten_list(item))
        else:
            flattened_lst.append(item)
    return flattened_lst"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,299,タプルのリストから最大の集計を計算する関数を作成します。,"from collections import defaultdict
def max_aggregate(stdata):
    temp = defaultdict(int)
    for name, marks in stdata:
        temp[name] += marks
    return max(temp.items(), key=lambda x: x[1])",[],"[""assert max_aggregate([('Juan Whelan',90),('Sabah Colley',88),('Peter Nichols',7),('Juan Whelan',122),('Sabah Colley',84)])==('Juan Whelan', 212)"", ""assert max_aggregate([('Juan Whelan',50),('Sabah Colley',48),('Peter Nichols',37),('Juan Whelan',22),('Sabah Colley',14)])==('Juan Whelan', 72)"", ""assert max_aggregate([('Juan Whelan',10),('Sabah Colley',20),('Peter Nichols',30),('Juan Whelan',40),('Sabah Colley',50)])==('Sabah Colley', 70)""]","def calculate_maximum_aggregate(tuples):
    maximum_aggregate = float('-inf')
    for tpl in tuples:
        aggregate = sum(tpl)
        if aggregate > maximum_aggregate:
            maximum_aggregate = aggregate
    return maximum_aggregate"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,300,最初の n ビットの合計が最後の n ビットの合計と同じになるように、長さ 2n のすべてのバイナリ シーケンスのカウントを見つける関数を作成します。,"def count_binary_seq(n): 
	nCr = 1
	res = 1
	for r in range(1, n + 1): 
		nCr = (nCr * (n + 1 - r)) / r 
		res += nCr * nCr 
	return res ",['import math'],"['assert math.isclose(count_binary_seq(1), 2.0, rel_tol=0.001)', 'assert math.isclose(count_binary_seq(2), 6.0, rel_tol=0.001)', 'assert math.isclose(count_binary_seq(3), 20.0, rel_tol=0.001)']","def count_sequences(n):
    count = 0
    for i in range(2**(2*n)):
        sequence = format(i, '0' + str(2*n) + 'b')
        first_half = sequence[:n]
        last_half = sequence[n:]
        if sum(map(int, first_half)) == sum(map(int, last_half)):
            count += 1
    return count"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,301,辞書の深さを調べる関数を作成します。,"def dict_depth(d):
    if isinstance(d, dict):
        return 1 + (max(map(dict_depth, d.values())) if d else 0)
    return 0",[],"[""assert dict_depth({'a':1, 'b': {'c': {'d': {}}}})==4"", ""assert dict_depth({'a':1, 'b': {'c':'python'}})==2"", ""assert dict_depth({1: 'Sun', 2: {3: {4:'Mon'}}})==3""]","def get_dictionary_depth(dct):
    if not isinstance(dct, dict):
        return 0
    if not dct:
        return 1
    return 1 + max(get_dictionary_depth(v) for v in dct.values())"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,304,回転数後に指定されたインデックスで要素を検索する Python 関数を作成します。,"def find_Element(arr,ranges,rotations,index) :  
    for i in range(rotations - 1,-1,-1 ) : 
        left = ranges[i][0] 
        right = ranges[i][1] 
        if (left <= index and right >= index) : 
            if (index == left) : 
                index = right 
            else : 
                index = index - 1 
    return arr[index] ",[],"['assert find_Element([1,2,3,4,5],[[0,2],[0,3]],2,1) == 3', 'assert find_Element([1,2,3,4],[[0,1],[0,2]],1,2) == 3', 'assert find_Element([1,2,3,4,5,6],[[0,1],[0,2]],1,1) == 1']","def search_in_rotated_array(arr, target):
    # Find the index of the smallest element in the array
    def find_smallest(arr):
        left = 0
        right = len(arr) - 1
        while left < right:
            mid = (left + right) // 2
            if arr[mid] > arr[right]:
                left = mid + 1
            else:
                right = mid
        return left
    
    # Search for the target element in the array
    def binary_search(arr, target, left, right):
        while left <= right:
            mid = (left + right) // 2
            if arr[mid] == target:
                return mid
            if arr[mid] < target:
                left = mid + 1
            else:
                right = mid - 1
        return -1
    
    # Find the index of the smallest element
    smallest_idx = find_smallest(arr)
    
    # Search for the target element in the left and right halves of the array
    result = binary_search(arr, target, 0, smallest_idx - 1)
    if result == -1:
        result = binary_search(arr, target, smallest_idx, len(arr) - 1)
    
    return result"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,305,文字「p」で始まる単語のリストから 2 つの単語を返す関数を作成します。,"import re
def start_withp(words):
 for w in words:
        m = re.match(""(P\w+)\W(P\w+)"", w)
        if m:
            return m.groups()",[],"['assert start_withp([""Python PHP"", ""Java JavaScript"", ""c c++""])==(\'Python\', \'PHP\')', 'assert start_withp([""Python Programming"",""Java Programming""])==(\'Python\',\'Programming\')', 'assert start_withp([""Pqrst Pqr"",""qrstuv""])==(\'Pqrst\',\'Pqr\')']","def get_two_words_starting_with_p(words):
    p_words = []
    for word in words:
        if word.startswith('p') or word.startswith('P'):
            p_words.append(word)
        if len(p_words) == 2:
            break
    return p_words"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,306,接頭辞から i 番目のインデックスまで増加する部分列の最大合計を見つける関数を作成します。また、 i の後の指定された k 番目の要素も含みます (つまり、 k &gt; i )。,"def max_sum_increasing_subseq(a, n, index, k):
	dp = [[0 for i in range(n)] 
			for i in range(n)]
	for i in range(n):
		if a[i] > a[0]:
			dp[0][i] = a[i] + a[0]
		else:
			dp[0][i] = a[i]
	for i in range(1, n):
		for j in range(n):
			if a[j] > a[i] and j > i:
				if dp[i - 1][i] + a[j] > dp[i - 1][j]:
					dp[i][j] = dp[i - 1][i] + a[j]
				else:
					dp[i][j] = dp[i - 1][j]
			else:
				dp[i][j] = dp[i - 1][j]
	return dp[index][k]",[],"['assert max_sum_increasing_subseq([1, 101, 2, 3, 100, 4, 5 ], 7, 4, 6) == 11', 'assert max_sum_increasing_subseq([1, 101, 2, 3, 100, 4, 5 ], 7, 2, 5) == 7', 'assert max_sum_increasing_subseq([11, 15, 19, 21, 26, 28, 31], 7, 2, 4) == 71']","def max_sum_subsequence(arr, i, k):
    # Initialize the maximum sum to negative infinity
    max_sum = float('-inf')
    
    # Iterate from i to k
    for j in range(i, k+1):
        # Initialize the current sum to 0
        current_sum = 0
        
        # Iterate from i to j and add the elements to the current sum
        for m in range(i, j+1):
            current_sum += arr[m]
        
        # Update the maximum sum if the current sum is greater
        if current_sum > max_sum:
            max_sum = current_sum
    
    # Return the maximum sum
    return max_sum"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,307,タプルのコロンを取得する関数を作成します。,"from copy import deepcopy
def colon_tuplex(tuplex,m,n):
  tuplex_colon = deepcopy(tuplex)
  tuplex_colon[m].append(n)
  return tuplex_colon",[],"['assert colon_tuplex((""HELLO"", 5, [], True) ,2,50)==(""HELLO"", 5, [50], True)', 'assert colon_tuplex((""HELLO"", 5, [], True) ,2,100)==((""HELLO"", 5, [100],True))', 'assert colon_tuplex((""HELLO"", 5, [], True) ,2,500)==(""HELLO"", 5, [500], True)']","def get_colon_index(tuple):
    for i in range(len(tuple)):
        if tuple[i] == ':':
            return i
    return -1"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,308,各リストから 1 つの因子を選択して、指定された 2 つのリストから指定された数の最大の積を見つける関数を作成します。,"def large_product(nums1, nums2, N):
    result = sorted([x*y for x in nums1 for y in nums2], reverse=True)[:N]
    return result",[],"['assert large_product([1, 2, 3, 4, 5, 6],[3, 6, 8, 9, 10, 6],3)==[60, 54, 50]', 'assert large_product([1, 2, 3, 4, 5, 6],[3, 6, 8, 9, 10, 6],4)==[60, 54, 50, 48]', 'assert large_product([1, 2, 3, 4, 5, 6],[3, 6, 8, 9, 10, 6],5)==[60, 54, 50, 48, 45]']","def max_product(nums1, nums2, k):
    # Get the largest k numbers from nums1
    largest1 = sorted(nums1, reverse=True)[:k]
    
    # Get the largest k numbers from nums2
    largest2 = sorted(nums2, reverse=True)[:k]
    
    # Initialize the maximum product to be negative infinity
    max_product = float('-inf')
    
    # Calculate the product of all possible pairs of numbers
    for num1 in largest1:
        for num2 in largest2:
            product = num1 * num2
            if product > max_product:
                max_product = product
    
    return max_product"
Ellen's Copy of Benchmark Questions Verification V2.ipynb,309,最大 2 つの数値を見つける Python 関数を作成します。,"def maximum(a,b):   
    if a >= b: 
        return a 
    else: 
        return b ",[],"['assert maximum(5,10) == 10', 'assert maximum(-1,-2) == -1', 'assert maximum(9,7) == 9']","def find_maximum(a, b):
    if a > b:
        return a
    else:
        return b"
